Datetime,Open,High,Low,Close,Adj Close,Volume
2023-04-27 09:15:00+05:30,887.5999755859375,889.8499755859375,885.9500122070312,886.7000122070312,886.7000122070312,0
2023-04-27 09:20:00+05:30,886.7000122070312,887.8499755859375,885.2000122070312,887.5,887.5,304746
2023-04-27 09:25:00+05:30,887.5,887.8499755859375,886.0,886.5999755859375,886.5999755859375,166933
2023-04-27 09:30:00+05:30,886.75,887.4500122070312,885.2999877929688,885.5999755859375,885.5999755859375,158235
2023-04-27 09:35:00+05:30,885.75,887.4500122070312,883.5499877929688,886.3499755859375,886.3499755859375,332719
2023-04-27 09:40:00+05:30,886.4000244140625,887.2999877929688,885.5,886.75,886.75,141342
2023-04-27 09:45:00+05:30,886.75,887.4000244140625,886.0,886.2000122070312,886.2000122070312,232970
2023-04-27 09:50:00+05:30,886.2000122070312,887.7000122070312,885.8499755859375,887.5499877929688,887.5499877929688,139428
2023-04-27 09:55:00+05:30,887.4000244140625,887.7999877929688,886.0499877929688,886.0499877929688,886.0499877929688,288589
2023-04-27 10:00:00+05:30,886.0499877929688,886.8499755859375,885.5999755859375,886.6500244140625,886.6500244140625,192348
2023-04-27 10:05:00+05:30,886.3499755859375,887.0,884.6500244140625,884.8499755859375,884.8499755859375,312169
2023-04-27 10:10:00+05:30,884.7999877929688,884.7999877929688,883.2000122070312,883.7000122070312,883.7000122070312,122192
2023-04-27 10:15:00+05:30,883.7000122070312,883.9000244140625,883.2000122070312,883.9000244140625,883.9000244140625,57588
2023-04-27 10:20:00+05:30,883.75,884.0,882.5,882.7999877929688,882.7999877929688,67320
2023-04-27 10:25:00+05:30,882.7999877929688,883.7999877929688,882.5,883.4000244140625,883.4000244140625,63069
2023-04-27 10:30:00+05:30,883.4000244140625,885.7000122070312,883.0999755859375,885.25,885.25,106996
2023-04-27 10:35:00+05:30,885.1500244140625,885.7999877929688,884.5999755859375,885.7999877929688,885.7999877929688,72575
2023-04-27 10:40:00+05:30,885.75,886.4500122070312,885.2000122070312,885.5999755859375,885.5999755859375,71079
2023-04-27 10:45:00+05:30,885.5499877929688,885.6500244140625,883.3499755859375,884.7999877929688,884.7999877929688,161303
2023-04-27 10:50:00+05:30,884.7999877929688,885.8499755859375,883.2000122070312,883.2999877929688,883.2999877929688,311434
2023-04-27 10:55:00+05:30,883.25,883.9000244140625,881.75,883.25,883.25,660707
2023-04-27 11:00:00+05:30,882.7999877929688,883.7000122070312,879.3499755859375,879.3499755859375,879.3499755859375,949035
2023-04-27 11:05:00+05:30,879.3499755859375,880.0499877929688,878.25,880.0,880.0,532281
2023-04-27 11:10:00+05:30,880.1500244140625,880.7000122070312,879.1500244140625,880.4000244140625,880.4000244140625,175730
2023-04-27 11:15:00+05:30,880.0,881.5999755859375,879.3499755859375,881.0999755859375,881.0999755859375,170532
2023-04-27 11:20:00+05:30,881.0,882.8499755859375,880.3499755859375,882.7999877929688,882.7999877929688,283730
2023-04-27 11:25:00+05:30,882.75,883.2999877929688,882.0,883.1500244140625,883.1500244140625,160643
2023-04-27 11:30:00+05:30,883.1500244140625,883.6500244140625,882.3499755859375,882.5,882.5,114104
2023-04-27 11:35:00+05:30,882.4500122070312,882.75,880.7000122070312,880.8499755859375,880.8499755859375,148205
2023-04-27 11:40:00+05:30,880.8499755859375,882.0999755859375,880.7000122070312,881.3499755859375,881.3499755859375,93094
2023-04-27 11:45:00+05:30,881.25,882.5,881.25,882.0,882.0,45871
2023-04-27 11:50:00+05:30,882.0999755859375,883.2000122070312,882.0,882.5499877929688,882.5499877929688,51660
2023-04-27 11:55:00+05:30,882.5499877929688,882.7999877929688,881.6500244140625,882.7000122070312,882.7000122070312,66446
2023-04-27 12:00:00+05:30,882.7000122070312,883.5,882.0499877929688,882.5499877929688,882.5499877929688,56776
2023-04-27 12:05:00+05:30,882.5999755859375,883.0,881.8499755859375,882.7000122070312,882.7000122070312,62211
2023-04-27 12:10:00+05:30,882.75,883.0,881.5999755859375,882.5999755859375,882.5999755859375,79245
2023-04-27 12:15:00+05:30,882.6500244140625,882.6500244140625,881.4000244140625,882.5999755859375,882.5999755859375,69619
2023-04-27 12:20:00+05:30,882.7000122070312,882.7999877929688,882.0499877929688,882.3499755859375,882.3499755859375,36843
2023-04-27 12:25:00+05:30,882.3499755859375,882.7999877929688,882.1500244140625,882.7999877929688,882.7999877929688,25599
2023-04-27 12:30:00+05:30,882.75,883.2000122070312,881.0499877929688,881.7000122070312,881.7000122070312,122421
2023-04-27 12:35:00+05:30,881.6500244140625,882.7999877929688,880.6500244140625,881.6500244140625,881.6500244140625,229281
2023-04-27 12:40:00+05:30,881.5999755859375,882.5,880.9500122070312,881.9000244140625,881.9000244140625,176257
2023-04-27 12:45:00+05:30,882.1500244140625,882.2999877929688,881.1500244140625,881.9500122070312,881.9500122070312,65197
2023-04-27 12:50:00+05:30,882.0,882.3499755859375,881.3499755859375,882.2000122070312,882.2000122070312,126878
2023-04-27 12:55:00+05:30,882.1500244140625,882.4000244140625,880.6500244140625,881.1500244140625,881.1500244140625,199820
2023-04-27 13:00:00+05:30,881.1500244140625,881.7999877929688,880.0999755859375,880.2000122070312,880.2000122070312,101457
2023-04-27 13:05:00+05:30,880.4000244140625,880.4000244140625,879.8499755859375,879.9000244140625,879.9000244140625,100189
2023-04-27 13:10:00+05:30,880.0,881.5,879.2999877929688,880.0,880.0,119900
2023-04-27 13:15:00+05:30,880.0999755859375,881.1500244140625,880.0,880.5499877929688,880.5499877929688,74433
2023-04-27 13:20:00+05:30,880.5,882.75,880.3499755859375,881.8499755859375,881.8499755859375,134651
2023-04-27 13:25:00+05:30,882.1500244140625,882.25,880.5,881.25,881.25,193553
2023-04-27 13:30:00+05:30,881.5,882.7000122070312,881.0999755859375,882.7000122070312,882.7000122070312,168858
2023-04-27 13:35:00+05:30,882.7000122070312,882.9000244140625,881.2999877929688,881.4000244140625,881.4000244140625,163476
2023-04-27 13:40:00+05:30,881.3499755859375,883.4000244140625,881.3499755859375,883.0499877929688,883.0499877929688,221477
2023-04-27 13:45:00+05:30,882.9500122070312,883.0499877929688,881.6500244140625,881.7999877929688,881.7999877929688,165365
2023-04-27 13:50:00+05:30,881.7999877929688,882.6500244140625,880.2000122070312,880.5,880.5,304901
2023-04-27 13:55:00+05:30,880.5,881.4000244140625,880.0,880.9500122070312,880.9500122070312,236184
2023-04-27 14:00:00+05:30,880.9500122070312,880.9500122070312,879.3499755859375,879.5,879.5,188246
2023-04-27 14:05:00+05:30,879.4500122070312,879.9000244140625,878.5499877929688,879.3499755859375,879.3499755859375,213114
2023-04-27 14:10:00+05:30,879.4000244140625,880.75,878.6500244140625,880.0,880.0,247302
2023-04-27 14:15:00+05:30,880.0499877929688,880.0499877929688,878.0,878.6500244140625,878.6500244140625,354362
2023-04-27 14:20:00+05:30,878.9000244140625,880.2999877929688,877.5999755859375,880.0499877929688,880.0499877929688,211443
2023-04-27 14:25:00+05:30,880.0499877929688,881.9000244140625,880.0,881.1500244140625,881.1500244140625,161558
2023-04-27 14:30:00+05:30,880.9000244140625,882.0,880.2999877929688,880.4500122070312,880.4500122070312,192208
2023-04-27 14:35:00+05:30,880.25,881.7000122070312,880.0,881.0,881.0,182990
2023-04-27 14:40:00+05:30,881.0,881.75,880.2000122070312,881.3499755859375,881.3499755859375,171485
2023-04-27 14:45:00+05:30,881.3499755859375,881.8499755859375,879.7000122070312,881.2999877929688,881.2999877929688,259582
2023-04-27 14:50:00+05:30,881.2999877929688,881.5,880.5,880.7999877929688,880.7999877929688,288096
2023-04-27 14:55:00+05:30,881.2999877929688,881.3499755859375,880.0,880.6500244140625,880.6500244140625,148245
2023-04-27 15:00:00+05:30,880.6500244140625,881.9000244140625,880.2000122070312,881.9000244140625,881.9000244140625,253142
2023-04-27 15:05:00+05:30,881.7999877929688,882.2000122070312,880.8499755859375,881.25,881.25,883408
2023-04-27 15:10:00+05:30,881.1500244140625,882.3499755859375,880.5,882.3499755859375,882.3499755859375,653833
2023-04-27 15:15:00+05:30,882.4500122070312,882.5,880.4000244140625,880.75,880.75,415359
2023-04-27 15:20:00+05:30,880.75,881.9500122070312,880.0999755859375,881.0,881.0,425595
2023-04-27 15:25:00+05:30,880.9500122070312,881.4000244140625,880.0,881.4000244140625,881.4000244140625,218895
2023-04-28 09:15:00+05:30,887.9500122070312,889.25,877.4000244140625,877.4000244140625,877.4000244140625,0
2023-04-28 09:20:00+05:30,877.2999877929688,877.7000122070312,867.0,872.9500122070312,872.9500122070312,944647
2023-04-28 09:25:00+05:30,872.25,873.5,868.1500244140625,869.7999877929688,869.7999877929688,515977
2023-04-28 09:30:00+05:30,869.7999877929688,871.0,867.2999877929688,868.0999755859375,868.0999755859375,507741
2023-04-28 09:35:00+05:30,867.8499755859375,868.0999755859375,860.4000244140625,862.3499755859375,862.3499755859375,922551
2023-04-28 09:40:00+05:30,862.3499755859375,865.5999755859375,862.0999755859375,864.4000244140625,864.4000244140625,475441
2023-04-28 09:45:00+05:30,864.4000244140625,865.4500122070312,862.4000244140625,864.25,864.25,299411
2023-04-28 09:50:00+05:30,864.5,865.7000122070312,864.1500244140625,865.5,865.5,215856
2023-04-28 09:55:00+05:30,865.6500244140625,866.4500122070312,864.0,865.25,865.25,295996
2023-04-28 10:00:00+05:30,865.5999755859375,866.5,863.75,864.7999877929688,864.7999877929688,264579
2023-04-28 10:05:00+05:30,864.6500244140625,864.7999877929688,863.5,863.6500244140625,863.6500244140625,112559
2023-04-28 10:10:00+05:30,863.5999755859375,863.5999755859375,861.0,861.2000122070312,861.2000122070312,414814
2023-04-28 10:15:00+05:30,861.2000122070312,861.2000122070312,858.5499877929688,858.5499877929688,858.5499877929688,501994
2023-04-28 10:20:00+05:30,858.75,859.4000244140625,857.5499877929688,858.1500244140625,858.1500244140625,445380
2023-04-28 10:25:00+05:30,858.0,858.4500122070312,856.0,856.5999755859375,856.5999755859375,460962
2023-04-28 10:30:00+05:30,856.5999755859375,856.9500122070312,855.1500244140625,855.9000244140625,855.9000244140625,303321
2023-04-28 10:35:00+05:30,856.0,857.9000244140625,855.7999877929688,857.7000122070312,857.7000122070312,201711
2023-04-28 10:40:00+05:30,857.7000122070312,858.0,855.6500244140625,855.7000122070312,855.7000122070312,190138
2023-04-28 10:45:00+05:30,855.5999755859375,856.2000122070312,854.25,855.0,855.0,401876
2023-04-28 10:50:00+05:30,855.0,858.4000244140625,855.0,857.7000122070312,857.7000122070312,381421
2023-04-28 10:55:00+05:30,857.7000122070312,858.4000244140625,856.5999755859375,857.0,857.0,249808
2023-04-28 11:00:00+05:30,856.7999877929688,856.9000244140625,855.5,855.9000244140625,855.9000244140625,115685
2023-04-28 11:05:00+05:30,855.7999877929688,857.7000122070312,855.7999877929688,856.5,856.5,143711
2023-04-28 11:10:00+05:30,856.5499877929688,857.9500122070312,856.2000122070312,857.5499877929688,857.5499877929688,110736
2023-04-28 11:15:00+05:30,857.5499877929688,857.5499877929688,856.3499755859375,856.5999755859375,856.5999755859375,114171
2023-04-28 11:20:00+05:30,856.6500244140625,856.7999877929688,856.0999755859375,856.1500244140625,856.1500244140625,99956
2023-04-28 11:25:00+05:30,856.0999755859375,857.4000244140625,855.7999877929688,856.0,856.0,197271
2023-04-28 11:30:00+05:30,856.4000244140625,856.4500122070312,855.0,855.4000244140625,855.4000244140625,329171
2023-04-28 11:35:00+05:30,855.4000244140625,855.9500122070312,854.5499877929688,855.75,855.75,209875
2023-04-28 11:40:00+05:30,855.7000122070312,856.4500122070312,855.0,856.0499877929688,856.0499877929688,146536
2023-04-28 11:45:00+05:30,856.0,856.8499755859375,856.0,856.8499755859375,856.8499755859375,119514
2023-04-28 11:50:00+05:30,857.0499877929688,857.0499877929688,856.0,856.0,856.0,162968
2023-04-28 11:55:00+05:30,856.0,856.1500244140625,855.1500244140625,855.5499877929688,855.5499877929688,207102
2023-04-28 12:00:00+05:30,855.4000244140625,856.3499755859375,855.1500244140625,855.8499755859375,855.8499755859375,175837
2023-04-28 12:05:00+05:30,855.9000244140625,857.0,855.75,856.25,856.25,159439
2023-04-28 12:10:00+05:30,856.2999877929688,856.5499877929688,855.2999877929688,856.2999877929688,856.2999877929688,154105
2023-04-28 12:15:00+05:30,856.25,856.25,855.7000122070312,855.9000244140625,855.9000244140625,113943
2023-04-28 12:20:00+05:30,855.8499755859375,855.8499755859375,855.0,855.8499755859375,855.8499755859375,243306
2023-04-28 12:25:00+05:30,855.7000122070312,856.1500244140625,855.0499877929688,855.2999877929688,855.2999877929688,229151
2023-04-28 12:30:00+05:30,855.2000122070312,855.5,853.9000244140625,853.9000244140625,853.9000244140625,440510
2023-04-28 12:35:00+05:30,853.9000244140625,855.0,853.9000244140625,854.5499877929688,854.5499877929688,433044
2023-04-28 12:40:00+05:30,854.5499877929688,855.2000122070312,854.5,855.2000122070312,855.2000122070312,114427
2023-04-28 12:45:00+05:30,855.2000122070312,856.0,854.5999755859375,855.5,855.5,142403
2023-04-28 12:50:00+05:30,855.2999877929688,856.3499755859375,855.0,855.0999755859375,855.0999755859375,230053
2023-04-28 12:55:00+05:30,855.1500244140625,855.75,854.4000244140625,854.7000122070312,854.7000122070312,214836
2023-04-28 13:00:00+05:30,854.4000244140625,856.0,854.4000244140625,854.8499755859375,854.8499755859375,272549
2023-04-28 13:05:00+05:30,854.8499755859375,856.0,854.8499755859375,855.6500244140625,855.6500244140625,128282
2023-04-28 13:10:00+05:30,855.6500244140625,855.8499755859375,855.2000122070312,855.5499877929688,855.5499877929688,118846
