Datetime,Open,High,Low,Close,Adj Close,Volume
2021-07-02 09:15:00+05:30,2096.949951171875,2117.89990234375,2093.75,2116.300048828125,2116.300048828125,0
2021-07-02 10:15:00+05:30,2116.5,2120.85009765625,2111.14990234375,2117.949951171875,2117.949951171875,834955
2021-07-02 11:15:00+05:30,2118.0,2120.0,2115.0,2118.75,2118.75,540149
2021-07-02 12:15:00+05:30,2118.800048828125,2128.0,2118.449951171875,2126.949951171875,2126.949951171875,935561
2021-07-02 13:15:00+05:30,2126.699951171875,2127.0,2119.199951171875,2125.550048828125,2125.550048828125,765222
2021-07-02 14:15:00+05:30,2125.550048828125,2130.0,2120.300048828125,2129.75,2129.75,1281204
2021-07-02 15:15:00+05:30,2129.60009765625,2132.699951171875,2127.25,2131.550048828125,2131.550048828125,754697
2021-07-05 09:15:00+05:30,2135.0,2144.64990234375,2131.699951171875,2141.39990234375,2141.39990234375,0
2021-07-05 10:15:00+05:30,2141.39990234375,2151.699951171875,2138.10009765625,2149.64990234375,2149.64990234375,873376
2021-07-05 11:15:00+05:30,2149.75,2151.699951171875,2146.5,2149.14990234375,2149.14990234375,462528
2021-07-05 12:15:00+05:30,2149.14990234375,2149.5,2141.10009765625,2147.0,2147.0,609734
2021-07-05 13:15:00+05:30,2146.800048828125,2149.89990234375,2144.199951171875,2147.25,2147.25,516701
2021-07-05 14:15:00+05:30,2147.5,2152.0,2146.14990234375,2148.800048828125,2148.800048828125,898745
2021-07-05 15:15:00+05:30,2148.800048828125,2153.5,2148.60009765625,2149.699951171875,2149.699951171875,543696
2021-07-06 09:15:00+05:30,2143.85009765625,2148.89990234375,2134.5,2137.10009765625,2137.10009765625,0
2021-07-06 10:15:00+05:30,2137.050048828125,2141.64990234375,2128.25,2137.199951171875,2137.199951171875,542802
2021-07-06 11:15:00+05:30,2137.300048828125,2144.699951171875,2136.050048828125,2142.699951171875,2142.699951171875,1178567
2021-07-06 12:15:00+05:30,2142.699951171875,2143.800048828125,2136.0,2139.10009765625,2139.10009765625,381223
2021-07-06 13:15:00+05:30,2139.5,2142.0,2135.050048828125,2138.800048828125,2138.800048828125,473919
2021-07-06 14:15:00+05:30,2138.800048828125,2138.89990234375,2121.0,2122.89990234375,2122.89990234375,890334
2021-07-06 15:15:00+05:30,2122.10009765625,2129.5,2121.050048828125,2127.85009765625,2127.85009765625,322623
2021-07-07 09:15:00+05:30,2123.75,2126.85009765625,2101.050048828125,2108.64990234375,2108.64990234375,0
2021-07-07 10:15:00+05:30,2108.949951171875,2110.0,2098.0,2105.35009765625,2105.35009765625,764723
2021-07-07 11:15:00+05:30,2105.550048828125,2109.60009765625,2103.449951171875,2107.39990234375,2107.39990234375,335752
2021-07-07 12:15:00+05:30,2107.300048828125,2111.0,2106.5,2110.0,2110.0,381817
2021-07-07 13:15:00+05:30,2109.949951171875,2115.39990234375,2109.10009765625,2110.60009765625,2110.60009765625,519016
2021-07-07 14:15:00+05:30,2110.60009765625,2110.699951171875,2102.39990234375,2110.10009765625,2110.10009765625,972515
2021-07-07 15:15:00+05:30,2110.050048828125,2112.550048828125,2108.0,2112.0,2112.0,375498
2021-07-08 09:15:00+05:30,2114.75,2114.75,2101.0,2102.10009765625,2102.10009765625,0
2021-07-08 10:15:00+05:30,2102.35009765625,2105.85009765625,2098.050048828125,2104.199951171875,2104.199951171875,785154
2021-07-08 11:15:00+05:30,2104.199951171875,2107.0,2099.5,2100.0,2100.0,453989
2021-07-08 12:15:00+05:30,2100.0,2100.60009765625,2088.550048828125,2092.0,2092.0,849995
2021-07-08 13:15:00+05:30,2092.0,2099.89990234375,2090.75,2094.800048828125,2094.800048828125,539580
2021-07-08 14:15:00+05:30,2094.800048828125,2095.85009765625,2081.0,2093.25,2093.25,1154509
2021-07-08 15:15:00+05:30,2093.25,2095.0,2090.050048828125,2091.0,2091.0,469454
2021-07-09 09:15:00+05:30,2087.60009765625,2091.10009765625,2066.949951171875,2071.35009765625,2071.35009765625,0
2021-07-09 10:15:00+05:30,2071.39990234375,2081.550048828125,2070.0,2075.300048828125,2075.300048828125,667505
