Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-15 09:15:00+05:30,953.6500244140624,954.8499755859376,948.8499755859376,951.1500244140624,951.1500244140624,22109
2023-05-15 09:17:00+05:30,951.25,952.7000122070312,949.7000122070312,950.0,950.0,22833
2023-05-15 09:19:00+05:30,949.8499755859376,952.0,949.8499755859376,951.5999755859376,951.5999755859376,21513
2023-05-15 09:23:00+05:30,950.0999755859376,950.9000244140624,950.0,950.2999877929688,950.2999877929688,26848
2023-05-15 09:25:00+05:30,950.2999877929688,950.9500122070312,950.0,950.0499877929688,950.0499877929688,12459
2023-05-15 09:27:00+05:30,950.0499877929688,950.0499877929688,948.75,950.0,950.0,17869
2023-05-15 09:29:00+05:30,950.0,950.5999755859376,949.5,950.2999877929688,950.2999877929688,3667
2023-05-15 09:31:00+05:30,950.7000122070312,951.0,950.0,950.0999755859376,950.0999755859376,6869
2023-05-15 09:33:00+05:30,950.0999755859376,950.2999877929688,950.0,950.2999877929688,950.2999877929688,4796
2023-05-15 09:35:00+05:30,950.0999755859376,950.1500244140624,949.4500122070312,949.4500122070312,949.4500122070312,14511
2023-05-15 09:37:00+05:30,949.2999877929688,950.0,949.2999877929688,949.75,949.75,5159
2023-05-15 09:39:00+05:30,949.75,950.2000122070312,949.0,949.0,949.0,6560
2023-05-15 09:41:00+05:30,949.4000244140624,949.4000244140624,948.2000122070312,948.7000122070312,948.7000122070312,9534
2023-05-15 09:43:00+05:30,948.5999755859376,949.0,948.4000244140624,948.5499877929688,948.5499877929688,7115
2023-05-15 09:45:00+05:30,948.9500122070312,950.0,948.5499877929688,950.0,950.0,7141
2023-05-15 09:47:00+05:30,949.6500244140624,950.0,949.25,950.0,950.0,5822
2023-05-15 09:49:00+05:30,950.1500244140624,950.5999755859376,949.7999877929688,949.7999877929688,949.7999877929688,8516
2023-05-15 09:51:00+05:30,950.2000122070312,950.75,949.8499755859376,950.2999877929688,950.2999877929688,4075
2023-05-15 09:53:00+05:30,950.0,950.2999877929688,949.5999755859376,950.0,950.0,6148
2023-05-15 09:55:00+05:30,949.8499755859376,950.25,949.8499755859376,949.8499755859376,949.8499755859376,4058
2023-05-15 09:57:00+05:30,950.0,950.0,949.5999755859376,949.9000244140624,949.9000244140624,9939
2023-05-15 09:59:00+05:30,949.75,949.9000244140624,948.5,949.5,949.5,7351
2023-05-15 10:01:00+05:30,949.5,950.0,949.5,949.75,949.75,1280
2023-05-15 10:03:00+05:30,949.7000122070312,950.25,949.6500244140624,950.1500244140624,950.1500244140624,12372
2023-05-15 10:05:00+05:30,950.1500244140624,950.25,950.0,950.0,950.0,1758
2023-05-15 10:07:00+05:30,950.0499877929688,950.5,950.0,950.1500244140624,950.1500244140624,3963
2023-05-15 10:09:00+05:30,950.2000122070312,950.9500122070312,950.1500244140624,950.8499755859376,950.8499755859376,8661
2023-05-15 10:11:00+05:30,950.5999755859376,952.0,950.5999755859376,951.0,951.0,9239
2023-05-15 10:13:00+05:30,950.8499755859376,951.0,950.5,950.6500244140624,950.6500244140624,2878
2023-05-15 10:15:00+05:30,950.5999755859376,951.5,950.5999755859376,951.2000122070312,951.2000122070312,4746
2023-05-15 10:17:00+05:30,951.1500244140624,951.4500122070312,951.0999755859376,951.4000244140624,951.4000244140624,2199
2023-05-15 10:19:00+05:30,951.4000244140624,951.4500122070312,950.9000244140624,951.0499877929688,951.0499877929688,3512
2023-05-15 10:21:00+05:30,950.8499755859376,951.5,950.6500244140624,951.5,951.5,104948
2023-05-15 10:23:00+05:30,951.4500122070312,951.7999877929688,951.0,951.7999877929688,951.7999877929688,5104
2023-05-15 10:25:00+05:30,951.4500122070312,953.0499877929688,951.4500122070312,952.7999877929688,952.7999877929688,16043
2023-05-15 10:27:00+05:30,952.7999877929688,952.9000244140624,952.4500122070312,952.6500244140624,952.6500244140624,2221
2023-05-15 10:29:00+05:30,952.5499877929688,953.0,952.4500122070312,952.9000244140624,952.9000244140624,4353
2023-05-15 10:31:00+05:30,952.5999755859376,952.8499755859376,952.5,952.7999877929688,952.7999877929688,1002
2023-05-15 10:33:00+05:30,952.5499877929688,952.7999877929688,952.4000244140624,952.4000244140624,952.4000244140624,2080
2023-05-15 10:35:00+05:30,952.4500122070312,953.0,952.0999755859376,952.75,952.75,49542
2023-05-15 10:37:00+05:30,953.0,953.6500244140624,952.5499877929688,953.25,953.25,4790
2023-05-15 10:39:00+05:30,953.7000122070312,954.5499877929688,953.2999877929688,954.5499877929688,954.5499877929688,8295
2023-05-15 10:41:00+05:30,954.5499877929688,954.7999877929688,953.9000244140624,954.0999755859376,954.0999755859376,7084
2023-05-15 10:43:00+05:30,954.0499877929688,954.5999755859376,953.0499877929688,953.2999877929688,953.2999877929688,3887
2023-05-15 10:45:00+05:30,953.2999877929688,954.7000122070312,953.0,954.7000122070312,954.7000122070312,9745
2023-05-15 10:47:00+05:30,954.7000122070312,955.75,954.2000122070312,955.0,955.0,19775
2023-05-15 10:49:00+05:30,955.0,955.1500244140624,954.2999877929688,954.9500122070312,954.9500122070312,4994
2023-05-15 10:51:00+05:30,954.9500122070312,955.0,954.3499755859376,954.5999755859376,954.5999755859376,3318
2023-05-15 10:53:00+05:30,955.0,955.0,954.2000122070312,954.5,954.5,2012
2023-05-15 10:55:00+05:30,954.7999877929688,954.7999877929688,954.0999755859376,954.0999755859376,954.0999755859376,2270
2023-05-15 10:57:00+05:30,954.0,954.2000122070312,953.4500122070312,953.75,953.75,3348
2023-05-15 10:59:00+05:30,953.4500122070312,953.75,953.2999877929688,953.2999877929688,953.2999877929688,2951
2023-05-15 11:01:00+05:30,953.4000244140624,953.5,953.0499877929688,953.0999755859376,953.0999755859376,2155
2023-05-15 11:03:00+05:30,953.25,953.2999877929688,952.5999755859376,952.7000122070312,952.7000122070312,6993
2023-05-15 11:05:00+05:30,952.5999755859376,952.75,952.3499755859376,952.5499877929688,952.5499877929688,3884
2023-05-15 11:07:00+05:30,952.5499877929688,952.5499877929688,952.0,952.4000244140624,952.4000244140624,3076
2023-05-15 11:09:00+05:30,952.4000244140624,952.5499877929688,952.0,952.5499877929688,952.5499877929688,2574
2023-05-15 11:11:00+05:30,952.0999755859376,952.9000244140624,952.0499877929688,952.5999755859376,952.5999755859376,7091
2023-05-15 11:13:00+05:30,952.5999755859376,952.9000244140624,952.0999755859376,952.9000244140624,952.9000244140624,3405
2023-05-15 11:15:00+05:30,952.5499877929688,954.2000122070312,952.5,954.1500244140624,954.1500244140624,9050
2023-05-15 11:17:00+05:30,954.1500244140624,954.4500122070312,952.2999877929688,952.7999877929688,952.7999877929688,9496
2023-05-15 11:19:00+05:30,952.6500244140624,952.8499755859376,952.5,952.7999877929688,952.7999877929688,3117
2023-05-15 11:21:00+05:30,952.7999877929688,953.7999877929688,952.5499877929688,953.7999877929688,953.7999877929688,1967
2023-05-15 11:23:00+05:30,953.7999877929688,953.9000244140624,953.0999755859376,953.9000244140624,953.9000244140624,2229
2023-05-15 11:25:00+05:30,953.9000244140624,953.9000244140624,951.0,951.0,951.0,46348
2023-05-15 11:27:00+05:30,951.0499877929688,951.9000244140624,951.0499877929688,951.5999755859376,951.5999755859376,9683
2023-05-15 11:29:00+05:30,951.7999877929688,951.8499755859376,950.4000244140624,950.9000244140624,950.9000244140624,22049
2023-05-15 11:31:00+05:30,951.0,951.0999755859376,950.7999877929688,951.0999755859376,951.0999755859376,3466
2023-05-15 11:33:00+05:30,951.1500244140624,951.2000122070312,951.0999755859376,951.1500244140624,951.1500244140624,2291
2023-05-15 11:35:00+05:30,951.2000122070312,951.2999877929688,950.75,951.0999755859376,951.0999755859376,4773
2023-05-15 11:37:00+05:30,951.0,951.3499755859376,950.5999755859376,951.3499755859376,951.3499755859376,5740
2023-05-15 11:39:00+05:30,951.3499755859376,951.3499755859376,951.0,951.0499877929688,951.0499877929688,6589
2023-05-15 11:41:00+05:30,950.9000244140624,951.1500244140624,950.5999755859376,951.0499877929688,951.0499877929688,7517
2023-05-15 11:43:00+05:30,951.0499877929688,951.1500244140624,951.0,951.0999755859376,951.0999755859376,1830
2023-05-15 11:45:00+05:30,951.0999755859376,951.3499755859376,950.7999877929688,951.3499755859376,951.3499755859376,4741
2023-05-15 11:47:00+05:30,951.3499755859376,951.4000244140624,950.7000122070312,951.25,951.25,6986
2023-05-15 11:49:00+05:30,951.25,951.25,951.0,951.0499877929688,951.0499877929688,2785
2023-05-15 11:51:00+05:30,951.0499877929688,951.1500244140624,951.0,951.1500244140624,951.1500244140624,2389
2023-05-15 11:53:00+05:30,951.1500244140624,951.1500244140624,951.0,951.0999755859376,951.0999755859376,1758
2023-05-15 11:55:00+05:30,951.0999755859376,951.2000122070312,951.0,951.2000122070312,951.2000122070312,2561
